interaction_id,user_id,entity_type,entity_id,interaction_type,occurred_at,dwell_seconds,position_in_list,query_text,query_language,channel,session_id,implicit_rating
uix_82ead065,usr_65b43f7e,poi,poi_8740f93b,search,2026-03-03T15:30:00+05:30,,,honeymoon package with a private pool,hi,mobile_app,ses_2bbae7d1d31d,0.04
uix_239f9d6e,usr_65b43f7e,package,pkg_f2d745d6,dismiss,2026-07-20T18:15:00+05:30,,,,,mobile_app,ses_42bc0f191625,-0.52
uix_5927fbf3,usr_65b43f7e,package,pkg_f394f9e1,view,2026-05-29T00:00:00+05:30,13,5,,,mobile_app,ses_45f736cd5be2,0.33
uix_99bb5bea,usr_65b43f7e,poi,poi_d80fc6c2,like,2025-08-24T10:00:00+05:30,,,,,mobile_app,ses_a33d8ff871ea,0.77
uix_1fb281fd,usr_65b43f7e,poi,poi_5fdabc69,dismiss,2025-11-27T10:00:00+05:30,,,,,mobile_app,ses_27f6e717ec55,-0.68
uix_d15cb5f1,usr_65b43f7e,poi,poi_1153b6f1,share,2026-05-01T19:00:00+05:30,,,,,mobile_app,ses_384ba1956cb7,
uix_84636b26,usr_65b43f7e,poi,poi_9a0ae1b1,view,2026-06-13T17:45:00+05:30,34,2,,,agent,ses_1c8866571f75,0.29
uix_d99f4d2b,usr_65b43f7e,poi,poi_6a074d03,view,2026-08-12T22:00:00+05:30,40,22,,,mobile_app,ses_033ba6c0bd06,0.24
uix_8638559c,usr_65b43f7e,poi,poi_ab7dc80e,view,2025-10-09T10:30:00+05:30,22,20,,,mobile_app,ses_173cd7518fc6,0.36
uix_620926bb,usr_65b43f7e,poi,poi_838093bd,search,2025-09-17T00:30:00+05:30,,,heritage walk with a guide,en-IN,web,ses_aea636179116,
uix_3abb0ba6,usr_65b43f7e,poi,poi_a15c1505,like,2026-02-08T15:30:00+05:30,,,,,web,ses_a25abdf002e6,0.71
uix_62df0f6e,usr_65b43f7e,poi,poi_ea362bca,click,2025-12-18T07:45:00+05:30,,4,,,mobile_app,ses_b86d56956164,0.52
uix_8449b2d1,usr_65b43f7e,hotel,htl_ddccdc31,view,2025-12-17T00:30:00+05:30,8,1,,,web,ses_10bb125a4f40,0.28
uix_717161b3,usr_65b43f7e,poi,poi_216c247f,search,2026-04-07T08:30:00+05:30,,,family hotel with a kids pool,hi,mobile_app,ses_7a6f8df16e11,0.17
uix_b40ab56b,usr_65b43f7e,poi,poi_0c725142,like,2026-08-15T23:00:00+05:30,,,,,mobile_app,ses_d92563635b07,0.77
uix_442ef99c,usr_65b43f7e,poi,poi_57db80c0,book,2026-05-27T09:00:00+05:30,,,,,mobile_app,ses_87430547286d,0.96
uix_904e5bb4,usr_65b43f7e,hotel,htl_76cb1dd1,view,2025-09-03T07:45:00+05:30,20,16,,,web,ses_760f9699bed9,0.39
uix_4994fd02,usr_65b43f7e,hotel,htl_7aa20f17,view,2025-12-13T20:15:00+05:30,38,13,,,mobile_app,ses_dbb5913e1682,0.32
uix_8c54e609,usr_65b43f7e,poi,poi_f9454648,view,2026-03-16T23:00:00+05:30,53,2,,,mobile_app,ses_c8f2bcda0b84,0.31
uix_b2a8a6df,usr_65b43f7e,poi,poi_2c81c51e,view,2025-10-05T16:45:00+05:30,34,17,,,agent,ses_0a9803140565,
uix_3fd7ed28,usr_65b43f7e,poi,poi_5aecab7a,save,2025-11-28T03:15:00+05:30,,,,,agent,ses_0004e580695c,
uix_3aa6d6c1,usr_65b43f7e,poi,poi_a3563f3f,click,2026-04-11T11:45:00+05:30,,18,,,web,ses_05807851e484,0.46
uix_13906481,usr_65b43f7e,hotel,htl_c4166776,view,2026-04-24T18:15:00+05:30,59,16,,,mobile_app,ses_a0973dadb072,
uix_913bd552,usr_65b43f7e,poi,poi_0c5014db,dismiss,2025-08-03T15:00:00+05:30,,,,,web,ses_50e04d6cd47e,
uix_e6090272,usr_65b43f7e,poi,poi_a94aa23b,click,2025-12-08T09:30:00+05:30,,10,,,web,ses_cab7422d533d,0.6
uix_c3cf28e3,usr_65b43f7e,poi,poi_9f4c8d7a,share,2026-05-26T13:00:00+05:30,,,,,partner,ses_2b4e4c5ad8a5,0.71
uix_c000a0b2,usr_65b43f7e,hotel,htl_692b71cc,click,2025-08-22T20:15:00+05:30,,6,,,mobile_app,ses_0e3e2b4d2a27,
uix_fef10515,usr_65b43f7e,hotel,htl_e13e7c6e,click,2025-12-03T14:00:00+05:30,,16,,,call_centre,ses_b4a2058c19dd,0.46
uix_705a4073,usr_65b43f7e,poi,poi_f08b4e0f,save,2026-02-06T19:30:00+05:30,,,,,web,ses_cc49167affe9,0.88
uix_96ecd9be,usr_65b43f7e,poi,poi_9f8da737,like,2026-08-08T01:00:00+05:30,,,,,mobile_app,ses_ea66d5ed40a8,
uix_9741a3c1,usr_65b43f7e,poi,poi_216c247f,click,2026-01-09T04:00:00+05:30,,6,,,mobile_app,ses_39c35bb84196,0.41
uix_40223026,usr_65b43f7e,poi,poi_ddafcd82,search,2025-09-12T19:15:00+05:30,,,step free hotel in the old town,hi,mobile_app,ses_b17cd7be7d35,
uix_9758ea2b,usr_65b43f7e,poi,poi_670d2abe,click,2026-05-29T04:00:00+05:30,,22,,,mobile_app,ses_62b7724075cd,
uix_df605373,usr_8ff59c1a,poi,poi_6db4edc9,view,2025-12-11T09:00:00+05:30,16,8,,,web,ses_91292ac55eee,0.27
uix_cabc9718,usr_8ff59c1a,hotel,htl_9fca9e1c,view,2026-03-09T16:30:00+05:30,20,11,,,web,ses_ba712b0e0d62,0.28
uix_a5785201,usr_8ff59c1a,poi,poi_a00d6c5b,click,2025-11-23T19:45:00+05:30,,5,,,web,ses_bf78acc1e26f,
uix_64342d0d,usr_8ff59c1a,poi,poi_72bc15f6,search,2025-10-31T23:00:00+05:30,,,cheap homestay close to the station,ta,web,ses_a74781146ca0,0.09
uix_1e352d0f,usr_8ff59c1a,poi,poi_0d199b84,view,2026-02-16T03:00:00+05:30,40,14,,,mobile_app,ses_302e962f91fc,0.21
uix_f969a1c6,usr_8ff59c1a,poi,poi_cc9446c4,click,2026-05-26T04:00:00+05:30,,3,,,web,ses_11c81660aa25,
uix_e3b75ab0,usr_8ff59c1a,poi,poi_5afd21b6,click,2026-01-16T15:30:00+05:30,,23,,,mobile_app,ses_0c059b457094,0.42
uix_f8d4c499,usr_8ff59c1a,poi,poi_f10b95a4,search,2026-05-12T00:45:00+05:30,,,family hotel with a kids pool,ta,web,ses_2c33da530e60,
uix_2daa59b8,usr_8ff59c1a,poi,poi_a1b45daa,like,2025-11-26T02:15:00+05:30,,,,,web,ses_6050267a6004,0.73
uix_04bd1364,usr_8ff59c1a,poi,poi_5a3495e1,view,2026-01-01T07:45:00+05:30,12,19,,,web,ses_81b4c7fba369,0.35
uix_86811732,usr_8ff59c1a,poi,poi_8016ef2b,view,2025-10-03T17:45:00+05:30,58,10,,,web,ses_77d063cfbd78,0.36
uix_3e8c7bbe,usr_8ff59c1a,hotel,htl_4906f5ef,book,2025-10-29T16:00:00+05:30,,,,,web,ses_889cc34810ba,
uix_05b11631,usr_8ff59c1a,poi,poi_ee4038b4,share,2025-10-31T16:00:00+05:30,,,,,mobile_app,ses_761fcbe47204,0.63
uix_6a3642a0,usr_8ff59c1a,hotel,htl_ddccdc31,search,2026-06-08T15:45:00+05:30,,,family hotel with a kids pool,ta,mobile_app,ses_2696601a33db,0.05
uix_6e2657f1,usr_8ff59c1a,poi,poi_048bc3b8,search,2026-01-17T15:45:00+05:30,,,quiet 4 star near the beach with a pool,ta,mobile_app,ses_58060bcb03c1,0.13
uix_aaedec2a,usr_a36d3b50,hotel,htl_02bb587c,view,2026-06-09T10:15:00+05:30,7,12,,,mobile_app,ses_3be33d2f339b,0.28
uix_1dd8d792,usr_a36d3b50,poi,poi_b9be2b67,click,2026-03-19T00:30:00+05:30,,2,,,web,ses_988e33d7e093,0.5
uix_962fc67c,usr_a36d3b50,poi,poi_5cc799a4,view,2025-10-30T14:45:00+05:30,43,17,,,web,ses_638b846dcaf6,0.39
uix_8bbba16e,usr_a36d3b50,poi,poi_c3cf2431,view,2025-12-28T23:45:00+05:30,16,20,,,web,ses_cc2858c31605,0.35
uix_5d002d69,usr_a36d3b50,poi,poi_46ade188,view,2026-02-06T18:45:00+05:30,20,24,,,mobile_app,ses_a3bf741b52e4,0.35
uix_267a5297,usr_a36d3b50,poi,poi_006cc81d,view,2026-05-07T11:00:00+05:30,4,4,,,mobile_app,ses_8cb6cebaae20,0.34
uix_73385631,usr_a36d3b50,poi,poi_f2bc64a8,search,2026-06-22T19:15:00+05:30,,,step free hotel in the old town,en-IN,mobile_app,ses_5b4f64db3f41,0.01
uix_37f614b1,usr_a36d3b50,poi,poi_8c2e2ce7,share,2026-03-29T13:30:00+05:30,,,,,web,ses_54e85cc21a24,
uix_debed146,usr_a36d3b50,hotel,htl_02bb587c,search,2026-04-21T19:30:00+05:30,,,wildlife day trip under 3000,ta,mobile_app,ses_5e524e311d7d,0.08
uix_7a36f29b,usr_a36d3b50,poi,poi_959f437e,save,2025-10-11T18:15:00+05:30,,,,,mobile_app,ses_9e5817a49921,0.78
uix_00cd3545,usr_a36d3b50,poi,poi_423f2b73,search,2026-03-11T23:45:00+05:30,,,step free hotel in the old town,hi,mobile_app,ses_5f4ab07aac13,
uix_84127a59,usr_a36d3b50,poi,poi_9f3533a8,view,2025-10-19T17:00:00+05:30,57,4,,,web,ses_5c2cd01954ab,0.24
uix_50ec8aa8,usr_a36d3b50,hotel,htl_eb7ff223,save,2026-04-14T20:30:00+05:30,,,,,mobile_app,ses_0586c157cc0b,0.82
uix_6cba21ca,usr_a36d3b50,poi,poi_e8cfe658,like,2026-05-08T03:00:00+05:30,,,,,web,ses_3421659343a3,0.83
uix_85c70e3a,usr_a36d3b50,poi,poi_7c469878,click,2025-08-23T20:00:00+05:30,,3,,,mobile_app,ses_df7490ae5855,
uix_c58a162c,usr_a36d3b50,package,pkg_184f177f,dismiss,2026-06-12T09:45:00+05:30,,,,,mobile_app,ses_710dc19e33dd,-0.68
uix_c3152076,usr_a36d3b50,poi,poi_959f437e,share,2026-05-31T16:30:00+05:30,,,,,mobile_app,ses_e34bf25c7ec0,0.68
uix_ffe6326c,usr_a36d3b50,poi,poi_5a4b1db1,like,2026-07-04T12:00:00+05:30,,,,,mobile_app,ses_9229e9f37655,0.78
uix_38e0271e,usr_a36d3b50,poi,poi_07f7299f,click,2025-09-24T08:45:00+05:30,,23,,,mobile_app,ses_e75d324ca690,0.43
uix_e4a81501,usr_a36d3b50,poi,poi_b35717f6,save,2026-05-09T16:15:00+05:30,,,,,mobile_app,ses_343fb08d17f2,0.95
uix_38325918,usr_a36d3b50,poi,poi_09ad9d0b,view,2026-06-30T05:30:00+05:30,43,10,,,web,ses_bc98fa6f47fb,0.25
uix_f15aa083,usr_a36d3b50,poi,poi_69af3525,click,2026-08-11T22:30:00+05:30,,12,,,mobile_app,ses_b6db983ce78a,0.59
uix_16965c62,usr_a36d3b50,hotel,htl_15d2dc78,view,2025-09-01T15:00:00+05:30,222,23,,,mobile_app,ses_1cda8000061e,0.29
uix_873ff3c0,usr_a36d3b50,poi,poi_820fce45,click,2026-07-24T02:45:00+05:30,,6,,,mobile_app,ses_6def28a23cad,
uix_2be07b18,usr_a36d3b50,poi,poi_caa6c359,click,2026-05-16T10:45:00+05:30,,2,,,call_centre,ses_56f43354115f,0.55
uix_c36ae959,usr_a36d3b50,poi,poi_fb2bf178,like,2026-04-26T17:30:00+05:30,,,,,web,ses_c43a46e8e295,0.8
uix_438ecb4c,usr_a36d3b50,hotel,htl_c91a804e,save,2026-01-08T05:45:00+05:30,,,,,mobile_app,ses_757623954bf7,
uix_5fdb74de,usr_a36d3b50,poi,poi_959f437e,like,2026-07-07T16:15:00+05:30,,,,,web,ses_120cbbc55804,0.72
uix_4839bc50,usr_a36d3b50,hotel,htl_2794421e,click,2026-05-26T21:15:00+05:30,,9,,,mobile_app,ses_3ade897eba78,0.51
uix_c8e75768,usr_a36d3b50,hotel,htl_c3b644f4,view,2025-09-18T14:15:00+05:30,10,24,,,mobile_app,ses_b6dc7da9c335,0.33
uix_e956d075,usr_a36d3b50,hotel,htl_9ce8d068,search,2025-09-21T22:45:00+05:30,,,quiet 4 star near the beach with a pool,ta,mobile_app,ses_077fd8ff5cfb,0.2
uix_6d8b1e66,usr_a36d3b50,poi,poi_dc28b40b,view,2026-03-29T13:30:00+05:30,14,23,,,web,ses_54e85cc21a24,0.23
uix_29ed860e,usr_a36d3b50,poi,poi_3b3ffda3,dismiss,2026-03-14T11:00:00+05:30,,,,,web,ses_a66ce976b55e,-0.51
uix_b9db5d60,usr_a36d3b50,hotel,htl_eb7ff223,view,2026-03-14T17:00:00+05:30,24,8,,,partner,ses_8475a0f08279,0.37
uix_3b8cf4ce,usr_a36d3b50,poi,poi_41d2fe0c,view,2025-08-21T00:30:00+05:30,60,15,,,web,ses_e944d8e65c7f,0.26
uix_38de7f0e,usr_a36d3b50,poi,poi_b0b60242,save,2025-09-16T09:30:00+05:30,,,,,mobile_app,ses_a2dc5b6bd8ca,
uix_e1008c35,usr_a36d3b50,poi,poi_18bfd097,click,2025-12-06T06:15:00+05:30,,24,,,mobile_app,ses_ff32f47fb000,0.57
uix_2ba8e9f1,usr_a36d3b50,poi,poi_140f82f9,view,2026-03-22T14:00:00+05:30,33,11,,,mobile_app,ses_684ae071075c,0.34
uix_4e07ec77,usr_a36d3b50,hotel,htl_5204cc3f,view,2025-12-07T06:15:00+05:30,8,23,,,web,ses_401e68c32a09,0.21
uix_d7c7d853,usr_a36d3b50,poi,poi_930952ab,save,2025-09-03T10:30:00+05:30,,,,,mobile_app,ses_e4650c63b03b,0.82
uix_b63e968a,usr_a36d3b50,hotel,htl_c8c81865,click,2026-06-23T14:45:00+05:30,,18,,,mobile_app,ses_78427f0c30eb,0.5
uix_6ea3adcd,usr_a36d3b50,poi,poi_48e7f870,like,2026-06-22T17:00:00+05:30,,,,,web,ses_ee358092b730,
uix_e2f4c0bb,usr_a36d3b50,hotel,htl_79d42624,view,2026-07-17T09:45:00+05:30,57,22,,,partner,ses_9899c46c8cc7,
uix_ffd0fbb2,usr_a36d3b50,poi,poi_959f437e,view,2025-10-13T08:15:00+05:30,81,16,,,call_centre,ses_a699050d25bc,0.28
uix_54aa4e18,usr_a36d3b50,poi,poi_13aa1bd7,view,2025-08-30T10:30:00+05:30,136,24,,,call_centre,ses_7c6e8f9a1e7c,0.26
uix_76ce9417,usr_a36d3b50,poi,poi_042b5737,search,2025-10-22T01:30:00+05:30,,,honeymoon package with a private pool,hi,agent,ses_558ae0a14d6a,0.11
uix_bac9be7a,usr_11c77a9c,poi,poi_1c1c550c,view,2026-02-13T20:15:00+05:30,39,6,,,mobile_app,ses_2d5c051b126a,
uix_90e44378,usr_11c77a9c,hotel,htl_a26dc64e,view,2025-09-05T12:15:00+05:30,48,3,,,mobile_app,ses_b5f559f1d568,0.32
uix_eb92562f,usr_11c77a9c,hotel,htl_fe67eead,save,2025-08-23T21:00:00+05:30,,,,,web,ses_ec589c9dec70,0.89
uix_0bbc35b3,usr_11c77a9c,poi,poi_68cc2f6d,share,2026-08-15T08:45:00+05:30,,,,,web,ses_16955cb04323,0.74
uix_14bb6bb7,usr_11c77a9c,poi,poi_cfa920ab,book,2026-06-21T06:30:00+05:30,,,,,web,ses_6c15da755b50,1.07
uix_a0857313,usr_11c77a9c,poi,poi_72043b54,click,2025-11-23T11:15:00+05:30,,6,,,web,ses_d08255927658,0.41
uix_bd2150ca,usr_11c77a9c,poi,poi_daf5e087,view,2026-06-07T07:30:00+05:30,44,8,,,web,ses_c18c44792ce5,0.2
uix_b2ee36af,usr_11c77a9c,poi,poi_935b4fdb,view,2026-04-09T19:00:00+05:30,52,12,,,mobile_app,ses_10f0fd97b5c6,0.21
uix_f21ed351,usr_11c77a9c,poi,poi_3bab74a1,view,2025-12-05T07:30:00+05:30,56,1,,,mobile_app,ses_d5f31a0bb14c,0.2
uix_01ea2f7a,usr_11c77a9c,hotel,htl_b76950b4,save,2025-12-22T21:15:00+05:30,,,,,mobile_app,ses_6eada732c308,0.78
uix_507e02b7,usr_4efab0b7,poi,poi_a9b62025,click,2026-01-12T01:00:00+05:30,,8,,,mobile_app,ses_f358ab22ad54,
uix_5f32fa78,usr_4efab0b7,poi,poi_b76d6bf5,view,2025-11-02T08:30:00+05:30,7,19,,,agent,ses_53435b110516,0.22
uix_42e13f27,usr_4efab0b7,package,pkg_12f36da4,share,2026-01-13T09:30:00+05:30,,,,,web,ses_b44da2fe7f83,0.68
uix_1e15c0d1,usr_4efab0b7,hotel,htl_692b71cc,view,2025-09-25T02:15:00+05:30,13,11,,,web,ses_dd949e176605,0.39
uix_95a8cba3,usr_4efab0b7,poi,poi_855d488a,share,2026-07-10T19:30:00+05:30,,,,,web,ses_3ebcbb448ec5,
uix_6cb5b5d5,usr_4efab0b7,poi,poi_28daaace,save,2026-03-22T13:00:00+05:30,,,,,web,ses_89fadf7cf8c6,0.88
uix_0a433aed,usr_4efab0b7,package,pkg_f1cd8999,search,2026-07-18T11:45:00+05:30,,,honeymoon package with a private pool,hi,partner,ses_46eb23ce3c7f,
uix_ff2b1942,usr_4efab0b7,poi,poi_18500e1c,view,2025-07-30T20:00:00+05:30,19,19,,,web,ses_cc863b9ce5db,0.31
uix_ba659248,usr_4efab0b7,poi,poi_56fd62aa,view,2025-08-24T15:15:00+05:30,46,9,,,web,ses_8a9a07fa124d,0.39
uix_79f35d0d,usr_4efab0b7,hotel,htl_f819e1d6,save,2025-12-13T03:15:00+05:30,,,,,web,ses_b84a1d34491e,
uix_662c244d,usr_4efab0b7,hotel,htl_bf05fe97,click,2025-11-01T18:15:00+05:30,,4,,,web,ses_65d997b51d2e,0.4
uix_40af3bab,usr_4e8e3f6d,poi,poi_7dbcbc93,view,2026-05-04T17:45:00+05:30,15,4,,,agent,ses_d707f7146d6a,0.31
uix_d2fb4081,usr_4e8e3f6d,package,pkg_9a5a8536,view,2026-08-07T09:00:00+05:30,16,11,,,agent,ses_57f0b77485cb,0.35
uix_ed5b0cae,usr_4e8e3f6d,hotel,htl_6583da9d,view,2025-10-25T14:15:00+05:30,14,19,,,mobile_app,ses_4f0559883022,0.2
uix_b8426c07,usr_4e8e3f6d,poi,poi_3c0c89be,click,2026-07-12T11:15:00+05:30,,24,,,mobile_app,ses_711dd17c02d1,0.53
uix_8e1beb7a,usr_4e8e3f6d,poi,poi_7b3b06ba,click,2026-08-01T19:00:00+05:30,,9,,,mobile_app,ses_cbfdcab44689,0.43
uix_8cebbf51,usr_4e8e3f6d,poi,poi_45d40c26,save,2025-12-12T00:45:00+05:30,,,,,mobile_app,ses_c3b6b909ee55,0.79
uix_60bf5a7e,usr_4e8e3f6d,hotel,htl_5e432970,click,2025-07-14T10:30:00+05:30,,6,,,call_centre,ses_81f1f0a3793f,
uix_c129859c,usr_4e8e3f6d,poi,poi_7b3b06ba,view,2026-05-19T20:15:00+05:30,14,21,,,mobile_app,ses_e8c19ed9428e,
uix_406d2439,usr_4e8e3f6d,hotel,htl_c0de65d4,search,2026-03-17T01:00:00+05:30,,,sunset viewpoint that is not crowded,en-IN,web,ses_e90e72539a32,
uix_aebc4d05,usr_4e8e3f6d,hotel,htl_f8fc5376,search,2026-07-18T07:45:00+05:30,,,street food tour in the evening,en-IN,web,ses_231a17158775,
uix_55007a87,usr_4e8e3f6d,hotel,htl_b7ca8001,like,2026-03-15T07:45:00+05:30,,,,,mobile_app,ses_0926e0755738,0.81
uix_f6b2d9f1,usr_4e8e3f6d,poi,poi_25297fae,book,2026-05-07T01:00:00+05:30,,,,,call_centre,ses_3df2cc2afdbe,0.96
uix_9f2d6bee,usr_4e8e3f6d,poi,poi_18c77529,save,2026-08-11T09:00:00+05:30,,,,,mobile_app,ses_6b99684ebfae,0.91
uix_726ed2cc,usr_4e8e3f6d,poi,poi_25297fae,view,2025-08-13T14:45:00+05:30,174,16,,,mobile_app,ses_22af2ed825e4,0.24
uix_48749567,usr_4e8e3f6d,poi,poi_d1c73e68,click,2025-08-06T18:15:00+05:30,,13,,,mobile_app,ses_cb549790ca3d,0.47
uix_138e27c1,usr_61ab0eaf,package,pkg_27931c29,view,2025-08-19T07:15:00+05:30,45,14,,,partner,ses_a9662f5af3bd,0.26
uix_31eee0e4,usr_61ab0eaf,poi,poi_60c9ded0,share,2026-06-09T14:45:00+05:30,,,,,agent,ses_17941b01a4a5,0.71
uix_54059bf6,usr_61ab0eaf,hotel,htl_886263e9,save,2025-08-19T02:45:00+05:30,,,,,mobile_app,ses_5fa37ad9c14c,0.95
uix_dc64c847,usr_61ab0eaf,poi,poi_11e2b165,search,2025-08-16T01:00:00+05:30,,,sunset viewpoint that is not crowded,ta,web,ses_0cfca9414355,0.1
uix_94d7ee7b,usr_61ab0eaf,hotel,htl_68ea7979,share,2026-08-09T06:30:00+05:30,,,,,mobile_app,ses_684e5d71d7ae,
uix_5512d986,usr_61ab0eaf,poi,poi_18f08d29,click,2026-01-26T19:15:00+05:30,,23,,,partner,ses_5488d51f203e,0.44
uix_743d8969,usr_61ab0eaf,poi,poi_3f1371cd,like,2025-08-27T02:15:00+05:30,,,,,mobile_app,ses_01c5ce7da671,
uix_f699572a,usr_61ab0eaf,poi,poi_ec061425,view,2025-10-06T15:00:00+05:30,3,15,,,web,ses_d0eda95640ff,0.39
uix_bf369f06,usr_61ab0eaf,hotel,htl_f6df417b,share,2026-07-29T17:45:00+05:30,,,,,mobile_app,ses_ed417d410599,0.61
uix_d3e39816,usr_61ab0eaf,poi,poi_efb828ad,like,2025-08-03T21:00:00+05:30,,,,,web,ses_030a2c525d82,0.75
uix_8375f74e,usr_61ab0eaf,poi,poi_9cf22283,view,2025-07-20T01:30:00+05:30,6,16,,,web,ses_b2666e5b1d98,0.38
uix_a70f74b5,usr_61ab0eaf,poi,poi_5a548df2,view,2026-05-11T01:30:00+05:30,22,11,,,web,ses_7e554f0fbc6c,0.36
uix_8eac1003,usr_61ab0eaf,poi,poi_584276b6,click,2025-12-08T02:45:00+05:30,,15,,,mobile_app,ses_803dee6bb2ec,
uix_4ae7ca0f,usr_61ab0eaf,poi,poi_423f2b73,view,2026-01-23T23:00:00+05:30,12,19,,,mobile_app,ses_1408998964d1,0.22
uix_20227d3c,usr_61ab0eaf,poi,poi_c9bd1fcd,view,2025-10-04T08:30:00+05:30,12,4,,,web,ses_978587750675,0.37
uix_a38077f8,usr_61ab0eaf,hotel,htl_6439d03a,click,2026-03-23T08:00:00+05:30,,15,,,web,ses_95a3c3e21035,
uix_ac6d3042,usr_61ab0eaf,hotel,htl_edab68d0,view,2026-05-12T22:00:00+05:30,5,13,,,mobile_app,ses_af766968f8c1,0.39
uix_7824dc2d,usr_61ab0eaf,hotel,htl_97c0591b,view,2025-11-22T00:15:00+05:30,25,5,,,mobile_app,ses_57fd15be6078,0.36
uix_f7e9eace,usr_61ab0eaf,poi,poi_423f2b73,dismiss,2025-08-18T17:00:00+05:30,,,,,mobile_app,ses_7ce0a61d1b64,-0.62
uix_7e0d11ee,usr_61ab0eaf,poi,poi_ff07508e,view,2026-01-09T15:30:00+05:30,20,3,,,call_centre,ses_03c817e287ce,0.34
uix_c1f3a8ea,usr_61ab0eaf,poi,poi_f4eeb66a,click,2026-07-19T11:45:00+05:30,,14,,,web,ses_8c4557b20559,0.55
uix_f6819b33,usr_61ab0eaf,poi,poi_3ff2e625,click,2025-08-23T05:15:00+05:30,,1,,,web,ses_010faa0f3de6,
uix_90cc8064,usr_61ab0eaf,poi,poi_3a3efeb8,click,2026-06-28T00:30:00+05:30,,3,,,mobile_app,ses_d12c92112874,0.59
uix_b5e9760f,usr_61ab0eaf,poi,poi_01f1e4a6,view,2026-05-22T02:45:00+05:30,41,16,,,mobile_app,ses_42f3d8b972bb,0.21
uix_c58da040,usr_61ab0eaf,poi,poi_baa25090,click,2025-08-16T17:00:00+05:30,,12,,,web,ses_60925d78ad25,0.54
uix_a164da96,usr_61ab0eaf,poi,poi_b2db71d0,click,2026-07-11T10:30:00+05:30,,24,,,web,ses_14d46a0f318b,
uix_387329c8,usr_61ab0eaf,poi,poi_d9da6279,click,2026-06-14T15:30:00+05:30,,15,,,web,ses_842a10fde45b,
uix_af8b5f2d,usr_61ab0eaf,hotel,htl_d1c721fa,dismiss,2026-07-22T10:15:00+05:30,,,,,mobile_app,ses_dd930aab89e3,-0.62
uix_fb74d141,usr_61ab0eaf,hotel,htl_1723889f,search,2026-06-25T08:15:00+05:30,,,family hotel with a kids pool,ta,web,ses_8888a7a978b1,0.09
uix_fb0bf3b9,usr_61ab0eaf,poi,poi_78369b26,view,2025-10-23T01:30:00+05:30,71,11,,,mobile_app,ses_9b2f73fd675d,0.24
uix_4bff24df,usr_61ab0eaf,hotel,htl_f4edf35d,search,2025-12-23T21:15:00+05:30,,,heritage walk with a guide,hi,web,ses_d28425078af2,0.18
uix_8fa39c30,usr_61ab0eaf,poi,poi_82b1e711,search,2025-10-04T18:45:00+05:30,,,family hotel with a kids pool,hi,mobile_app,ses_e125676adcc8,0.1
uix_772384c1,usr_61ab0eaf,package,pkg_e075dd68,search,2026-02-18T23:00:00+05:30,,,cheap homestay close to the station,ta,mobile_app,ses_13339ba6a7ea,0.05
uix_b68883ab,usr_57798fdb,poi,poi_b4c99618,view,2026-06-27T06:00:00+05:30,65,17,,,mobile_app,ses_d9acf0d7b300,0.31
uix_4a1dc768,usr_57798fdb,poi,poi_8b544e3b,like,2025-09-30T08:45:00+05:30,,,,,web,ses_081270583fcd,0.74
uix_e3663705,usr_57798fdb,poi,poi_fe237777,view,2026-04-06T12:00:00+05:30,30,11,,,mobile_app,ses_bf86c4b00d05,0.22
uix_2a1ac58f,usr_57798fdb,poi,poi_09642bc5,click,2026-06-14T01:30:00+05:30,,13,,,web,ses_055baef235b3,0.44
uix_76222592,usr_57798fdb,poi,poi_e6d9039a,click,2026-04-30T02:15:00+05:30,,6,,,web,ses_7c68ad154340,0.59
uix_f95f6bc0,usr_57798fdb,poi,poi_7d154e6e,view,2025-11-29T02:15:00+05:30,6,11,,,mobile_app,ses_0ee6258d81af,0.24
uix_5cd1375a,usr_57798fdb,poi,poi_688a1740,view,2026-02-12T05:15:00+05:30,5,23,,,mobile_app,ses_72a2bea0f024,0.27
uix_0cbb0e8a,usr_57798fdb,poi,poi_abed8837,dismiss,2026-02-09T18:30:00+05:30,,,,,mobile_app,ses_091d7b6b1faa,
uix_2e738336,usr_57798fdb,poi,poi_2c81c51e,book,2025-10-27T16:45:00+05:30,,,,,partner,ses_be7dd8417974,0.97
uix_bdf5e35d,usr_57798fdb,poi,poi_8b544e3b,save,2026-02-13T17:45:00+05:30,,,,,web,ses_03c07fe8c12f,0.78
uix_2088d4da,usr_57798fdb,poi,poi_b2c3a1df,view,2026-07-11T06:00:00+05:30,21,12,,,web,ses_0bc6aab13d56,
uix_682dcd49,usr_57798fdb,hotel,htl_3ae2dcdc,view,2026-03-25T21:00:00+05:30,31,10,,,mobile_app,ses_4a026208231f,0.23
uix_5f01880e,usr_57798fdb,poi,poi_0d5f6942,like,2026-05-19T20:00:00+05:30,,,,,mobile_app,ses_575d4f291a10,0.73
uix_7c6bf925,usr_57798fdb,poi,poi_5d21f663,view,2025-10-07T02:45:00+05:30,11,16,,,web,ses_7bee5b42747e,0.24
uix_b16d7183,usr_57798fdb,poi,poi_444a594d,save,2026-03-22T19:45:00+05:30,,,,,mobile_app,ses_44cb69b250ee,0.82
uix_74a973a8,usr_57798fdb,poi,poi_98ccdcef,save,2025-12-05T01:15:00+05:30,,,,,mobile_app,ses_19d054119593,0.83
